timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,1,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,2,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,3,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,4,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,5,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,6,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GrimTrigger_p2i1,7,TitForTat_p2i1,GrimTrigger_p2i1,C,C,21,21,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,1,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,6,6,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_WinStayLoseShift_p2i1,2,TitForTat_p2i1,WinStayLoseShift_p2i1,C,C,6,6,,
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,1,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,Starting with cooperation.
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,2,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,3,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,4,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,5,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,6,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,7,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,8,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,9,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_GenerousTitForTat_p2i1,10,TitForTat_p2i1,GenerousTitForTat_p2i1,C,C,30,30,,"Opponent cooperated, so I'm cooperating too."
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,1,TitForTat_p2i1,SuspiciousTitForTat_p2i1,C,D,15,15,,Starting with defection (suspicious).
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,2,TitForTat_p2i1,SuspiciousTitForTat_p2i1,D,C,15,15,,Copying opponent's last move (C).
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,3,TitForTat_p2i1,SuspiciousTitForTat_p2i1,C,D,15,15,,Copying opponent's last move (D).
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,4,TitForTat_p2i1,SuspiciousTitForTat_p2i1,D,C,15,15,,Copying opponent's last move (C).
2025-08-19T01:28:41.420764,0.1,TitForTat_p2i1_vs_SuspiciousTitForTat_p2i1,5,TitForTat_p2i1,SuspiciousTitForTat_p2i1,C,D,15,15,,Copying opponent's last move (D).
