timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,1,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,2,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,3,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,4,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,5,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,6,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,7,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,8,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,9,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,10,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GrimTrigger_p4i1,11,TitForTat_p4i1,GrimTrigger_p4i1,C,C,33,33,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,1,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,2,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,3,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,4,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,5,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,6,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,7,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,8,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,9,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,10,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,11,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,12,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,13,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,14,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,15,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,16,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,17,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,18,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,19,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,20,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,21,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,22,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,23,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,24,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,25,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,26,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,27,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,81,81,,
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,1,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,3,3,,Starting with cooperation.
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,1,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Starting with defection (suspicious).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,2,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,3,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,4,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,5,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,6,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,7,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,8,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,9,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,10,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,11,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,12,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,13,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,14,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,15,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,16,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,17,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,18,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,19,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,20,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,21,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,22,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,23,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,24,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,25,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,26,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,27,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,28,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,29,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,30,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,31,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,32,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,33,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,34,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,35,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,36,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,37,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,38,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,39,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,40,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,41,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,140,140,,Copying opponent's last move (D).
2025-08-23T00:35:29.193457,0.1,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,42,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,140,140,,Copying opponent's last move (C).
