timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GrimTrigger_p4i1,1,TitForTat_p4i1,GrimTrigger_p4i1,C,C,12,12,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GrimTrigger_p4i1,2,TitForTat_p4i1,GrimTrigger_p4i1,C,C,12,12,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GrimTrigger_p4i1,3,TitForTat_p4i1,GrimTrigger_p4i1,C,C,12,12,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GrimTrigger_p4i1,4,TitForTat_p4i1,GrimTrigger_p4i1,C,C,12,12,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,1,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,2,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,3,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,4,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,5,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_WinStayLoseShift_p4i1,6,TitForTat_p4i1,WinStayLoseShift_p4i1,C,C,18,18,,
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,1,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,Starting with cooperation.
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,2,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,3,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,4,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,5,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,6,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,7,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,8,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,9,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,10,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,11,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,12,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,13,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,14,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,15,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,16,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_GenerousTitForTat_p4i1,17,TitForTat_p4i1,GenerousTitForTat_p4i1,C,C,51,51,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,1,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,20,20,,Starting with defection (suspicious).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,2,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,20,20,,Copying opponent's last move (C).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,3,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,20,20,,Copying opponent's last move (D).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,4,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,20,20,,Copying opponent's last move (C).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,5,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,20,20,,Copying opponent's last move (D).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,6,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,20,20,,Copying opponent's last move (C).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,7,TitForTat_p4i1,SuspiciousTitForTat_p4i1,C,D,20,20,,Copying opponent's last move (D).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_SuspiciousTitForTat_p4i1,8,TitForTat_p4i1,SuspiciousTitForTat_p4i1,D,C,20,20,,Copying opponent's last move (C).
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_Prober_p4i1,1,TitForTat_p4i1,Prober_p4i1,C,C,8,13,,Starting with cooperation.
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_Prober_p4i1,2,TitForTat_p4i1,Prober_p4i1,C,D,8,13,,Testing opponent with defection on second move.
2025-08-13T13:45:01.436706,0.25,TitForTat_p4i1_vs_Prober_p4i1,3,TitForTat_p4i1,Prober_p4i1,D,C,8,13,,Back to cooperation for the third move.
