timestamp,shadow_condition,match_id,round,agent1,agent2,agent1_move,agent2_move,agent1_total_score,agent2_total_score,agent1_reasoning,agent2_reasoning
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GrimTrigger_p3i1,1,TitForTat_p3i1,GrimTrigger_p3i1,C,C,6,6,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GrimTrigger_p3i1,2,TitForTat_p3i1,GrimTrigger_p3i1,C,C,6,6,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,1,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,15,15,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,2,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,15,15,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,3,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,15,15,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,4,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,15,15,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_WinStayLoseShift_p3i1,5,TitForTat_p3i1,WinStayLoseShift_p3i1,C,C,15,15,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,1,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,Starting with cooperation.
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,2,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,3,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,4,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,5,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,6,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,7,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_GenerousTitForTat_p3i1,8,TitForTat_p3i1,GenerousTitForTat_p3i1,C,C,24,24,,"Opponent cooperated, so I'm cooperating too."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,1,TitForTat_p3i1,SuspiciousTitForTat_p3i1,C,D,5,5,,Starting with defection (suspicious).
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_SuspiciousTitForTat_p3i1,2,TitForTat_p3i1,SuspiciousTitForTat_p3i1,D,C,5,5,,Copying opponent's last move (C).
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Prober_p3i1,1,TitForTat_p3i1,Prober_p3i1,C,C,13,13,,Starting with cooperation.
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Prober_p3i1,2,TitForTat_p3i1,Prober_p3i1,C,D,13,13,,Testing opponent with defection on second move.
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Prober_p3i1,3,TitForTat_p3i1,Prober_p3i1,D,C,13,13,,Back to cooperation for the third move.
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Prober_p3i1,4,TitForTat_p3i1,Prober_p3i1,C,D,13,13,,"Playing Tit-for-Tat, copying opponent's last move (D)."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Prober_p3i1,5,TitForTat_p3i1,Prober_p3i1,D,C,13,13,,"Playing Tit-for-Tat, copying opponent's last move (C)."
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Random_p3i1,1,TitForTat_p3i1,Random_p3i1,C,D,6,6,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Random_p3i1,2,TitForTat_p3i1,Random_p3i1,D,D,6,6,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Random_p3i1,3,TitForTat_p3i1,Random_p3i1,D,C,6,6,,
2025-08-13T08:17:37.648455,0.25,TitForTat_p3i1_vs_Gradual_p3i1,1,TitForTat_p3i1,Gradual_p3i1,C,C,30,30,,Starting with cooperation.
